what,kind,bundleId,bundleVersion,description,time
java.vm.specification.version,sysinfo,,,"1.0",1363933617308
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1363933617308
java.vm.version,sysinfo,,,"20.0-b12",1363933617308
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1363933676220
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363933676237
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363933682597
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1363933686983
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363933688715
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363933695174
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363933708868
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363933709001
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1363933800125
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363933800143
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363933831849
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363933834217
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363933838518
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363933855188
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363933870946
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363934031700
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1363934078112
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.delete.line",1363934080158
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363934080547
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1363934088474
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363934089832
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363934094616
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363934096761
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1363934159527
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1363934165844
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363934166335
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363934169843
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363934171024
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363934236363
opened,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1363934266329
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1363934266354
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1363934286375
opened,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1363934287487
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1363934287519
opened,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1363934327919
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1363934327953
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.delete.line",1363934335776
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363934336026
started,bundle,org.eclipse.wst.sse.ui,1.2.0.v201006030742,"org.eclipse.wst.sse.ui",1363934347864
started,bundle,org.eclipse.wst.sse.core,1.1.500.v201006020308,"org.eclipse.wst.sse.core",1363934347892
started,bundle,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui",1363934347964
started,bundle,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.ui",1363934347969
started,bundle,org.eclipse.wst.html.core,1.1.400.v201005261534,"org.eclipse.wst.html.core",1363934348026
started,bundle,org.eclipse.wst.xml.core,1.1.500.v201005271618,"org.eclipse.wst.xml.core",1363934348074
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1363934348169
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1363934348261
started,bundle,org.eclipse.wst.css.core,1.1.400.v201005261534,"org.eclipse.wst.css.core",1363934348321
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1363934348330
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.300.v201006030742,"org.eclipse.wst.jsdt.web.ui",1363934348513
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.300.v201004150625,"org.eclipse.wst.jsdt.web.core",1363934348542
started,bundle,org.eclipse.wst.css.ui,1.0.500.v201004290328,"org.eclipse.wst.css.ui",1363934348787
started,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1363934348861
